kategorie,betrag_chf,periode,datentyp
6321.00: Kauf und Miete von Telefonapparaten und Faxgeräten,14.0053277425081,2020-2021,Haushaltstyp
6322: Festnetztelefonie ,79.801678212608,2020-2021,Haushaltstyp
6322.01: Festnetz: Abonnementsgebüren oder Pauschalgebühren ,76.2747946461038,2020-2021,Haushaltstyp
6322.02: Festnetz: Gesprächsgebühren,1.43099424988475,2020-2021,Haushaltstyp
6322.03: Festnetz: Gebühren fürs Internet ,2.0958893166194,2020-2021,Haushaltstyp
6323: Mobiltelefonie,68.5221370327274,2020-2021,Haushaltstyp
6323.01: Mobiltelefonie: Abonnementsgebüren oder Pauschalgebühren ,63.4936704888029,2020-2021,Haushaltstyp
6323.02: Mobiltelefonie: Gesprächs- und Internetgebühren,5.02846654392449,2020-2021,Haushaltstyp
6324: Dienstleistungen von Internetprovidern ohne Telefonabonnement ,5.77100960397745,2020-2021,Haushaltstyp
6324.01: Internetprovider ohne Telefonabonnement: Dienstleistungen durch TV-Kabelnetz ,3.63730490053433,2020-2021,Haushaltstyp
6324.02: Internetprovider ohne Telefonabonnement: Andere Dienstleistungen ,2.13370470344312,2020-2021,Haushaltstyp
"66: Unterhaltung, Erholung und Kultur",408.11541964804,2020-2021,Haushaltstyp
"661: Audiovisuelle-, Foto- und EDV-Ausrüstung und Zubehör",51.9284557975354,2020-2021,Haushaltstyp
"6611: Radios, Audio-, Fernseh- und Videogeräte",14.7500805934969,2020-2021,Haushaltstyp
"6611.00: Radios, Audio-, Fernseh- und Videogeräte",14.7500805934969,2020-2021,Haushaltstyp
"6612: Foto- und Filmausrüstungen, optische Instrumente",4.9598656159849,2020-2021,Haushaltstyp
"6612.00: Foto- und Filmausrüstungen, optische Instrumente",4.9598656159849,2020-2021,Haushaltstyp
"6613: Computer, Büromaschinen und andere Peripheriegeräte",29.9610224320939,2020-2021,Haushaltstyp
6613.01: Computer,17.694778412632,2020-2021,Haushaltstyp
"6613.02: Drucker, elektronische Agenden und anderes Informatikzubehör",12.2662440194619,2020-2021,Haushaltstyp
"6614: Tonträger, Datenträger, Videokassetten und Filme",2.25748715595967,2020-2021,Haushaltstyp
"6614.01: Musiktonträger, unbespielt oder bespielt",0.919772860876075,2020-2021,Haushaltstyp
"6614.02: DVD und VHS, unbespielt oder bespielt",0.613454269476305,2020-2021,Haushaltstyp
"6614.03: Multimediadatenträger, unbespielt oder bespielt",0.724260025607291,2020-2021,Haushaltstyp
662: Weitere Ausstattung und Artikel für Unterhaltungszwecke,114.756647202415,2020-2021,Haushaltstyp
6621: Dauerhafte Güter für Freizeit und Sport,12.3618214226185,2020-2021,Haushaltstyp
6621.00: Dauerhafte Güter für Freizeit und Sport,12.3618214226185,2020-2021,Haushaltstyp
"6622: Spielzeug, Gesellschaftsspiele und Zeitvertreib",20.5505185557653,2020-2021,Haushaltstyp
6622.01: Spielzeuge,10.2481610779387,2020-2021,Haushaltstyp
6622.02: Gesellschaftsspiele,1.56621104816845,2020-2021,Haushaltstyp
6622.03: Elektronische oder elektrische Spiele,3.85543464337081,2020-2021,Haushaltstyp
6622.04: Sammlungen und sonstige Waren für Unterhaltungszwecke,4.88071178628734,2020-2021,Haushaltstyp
6623: Sport- und Campingartikel sowie Zubehör,21.6565001534783,2020-2021,Haushaltstyp
6623.01: Wintersportartikel,5.64726555488627,2020-2021,Haushaltstyp
6623.02: Andere Sportartikel,12.0306361597966,2020-2021,Haushaltstyp
6623.03: Camping- und nichtsportliche Freizeitartikel,3.97859843879539,2020-2021,Haushaltstyp
6624: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,27.4947220700365,2020-2021,Haushaltstyp
6624.00: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,27.4947220700365,2020-2021,Haushaltstyp
6625: Haustiere und Produkte für deren Haltung,32.6930850005169,2020-2021,Haushaltstyp
6625.01: Haustiere und Produkte für deren Haltung,19.2236904627692,2020-2021,Haushaltstyp
6625.02: Tierarztleistungen und übrige Dienstleistungen für Haustiere,13.4693945377478,2020-2021,Haushaltstyp
"663: Dienstleistungen für Sport, Erholung und Kultur",142.171573160864,2020-2021,Haushaltstyp
6631: Dienstleistungen für Sport und Erholung,87.9786672600425,2020-2021,Haushaltstyp
6631.01: Eintritte für Sportveranstaltungen,1.45777791770778,2020-2021,Haushaltstyp
"6631.02: Dienstleistungen von Sport- und Freizeitanlagen, ohne Skilifte",29.6512279160987,2020-2021,Haushaltstyp
"6631.03: Billette und Abonnemente für Seilbahnen, inklusiv Skilifte",10.4277282482858,2020-2021,Haushaltstyp
6631.04: Miete von Sport- und Freizeitartikeln,4.90100791179709,2020-2021,Haushaltstyp
6631.05: Sport- und Bastelkurse,14.2008853386357,2020-2021,Haushaltstyp
6631.06: Musik- und Tanzkurse,10.9194395713395,2020-2021,Haushaltstyp
6631.07: Beiträge an Sportclubs oder -vereine,7.42805480412016,2020-2021,Haushaltstyp
6631.08: Beiträge an Freizeitvereine,1.60177311389244,2020-2021,Haushaltstyp
6631.09: Andere Kurse im Freizeitbereich,7.3907724381653,2020-2021,Haushaltstyp
6632: Kulturelle Dienstleistungen,47.9184106197426,2020-2021,Haushaltstyp
6632.01: Theater und Konzerte,5.04754039765009,2020-2021,Haushaltstyp
6632.02: Kino,1.30466408633147,2020-2021,Haushaltstyp
"6632.03: Museen, Ausstellungen, Bibliotheken, zoologische Gärten u.ä.",3.43921210087953,2020-2021,Haushaltstyp
6632.04: Radio- und Fernsehkonzession,27.9328437805833,2020-2021,Haushaltstyp
6632.05: Abonnemente für Privatfernsehen,1.97541320832295,2020-2021,Haushaltstyp
6632.06: Abonnemente für Kabelfernsehen ,0.937388106220388,2020-2021,Haushaltstyp
6632.07: Miete von Geräten und von DVDs und CDs,3.1590358867167,2020-2021,Haushaltstyp
6632.08: Beiträge an kulturelle Vereinigungen,1.73900703391214,2020-2021,Haushaltstyp
6632.09: Sonstige Dienstleistungen im Unterhaltungs- und Kulturbereich,2.38330601912597,2020-2021,Haushaltstyp
6633: Spieleinsätze,6.27449528107897,2020-2021,Haushaltstyp
6633.00: Spieleinsätze (Lotto und andere Spiele),6.27449528107897,2020-2021,Haushaltstyp
"664: Bücher, Presseerzeugnisse und Papeteriewaren",46.784796024134,2020-2021,Haushaltstyp
6641: Bücher und Broschüren,12.8261401037609,2020-2021,Haushaltstyp
6641.00: Bücher und Broschüren,12.8261401037609,2020-2021,Haushaltstyp
6642: Zeitungen und Zeitschriften,23.8665003107106,2020-2021,Haushaltstyp
"6642.01: Zeitungen und Zeitschriften, Einzelausgaben",2.60776685537847,2020-2021,Haushaltstyp
"6642.02: Zeitungen und Zeitschriften, Abonnemente",21.2587334553321,2020-2021,Haushaltstyp
6643: Übrige Druckerzeugnisse,10.0921556096624,2020-2021,Haushaltstyp
6643.01: Übrige Druckerzeugnisse,3.38709043722739,2020-2021,Haushaltstyp
6643.02: Schreib- und Zeichenmaterial,6.70506517243506,2020-2021,Haushaltstyp
665: Pauschalreisen,52.4739474630916,2020-2021,Haushaltstyp
6650: Pauschalreisen,52.4739474630916,2020-2021,Haushaltstyp
6650.00: Pauschalreisen,52.4739474630916,2020-2021,Haushaltstyp
67: Schul- und Ausbildungsgebühren,48.4207601756887,2020-2021,Haushaltstyp
670: Schul- und Ausbildungsgebühren,48.4207601756887,2020-2021,Haushaltstyp
6700: Schul- und Ausbildungsgebühren,48.4207601756887,2020-2021,Haushaltstyp
"6700.01: Kindergarten, Primarschule, Real- und Sekundarschule (bis 9. Schuljahr)",9.62897883105576,2020-2021,Haushaltstyp
"6700.02: Gymnasium, Berufsmatur, Berufs- und Wirtschaftsschulen, höhere Berufsbildung",6.337040277634,2020-2021,Haushaltstyp
"6700.03: Fachhochschule, Universität, ETH",21.8777632757337,2020-2021,Haushaltstyp
6700.04: Fortbildungskurse,10.5769777912652,2020-2021,Haushaltstyp
68: Andere Waren und Dienstleistungen,247.901866342877,2020-2021,Haushaltstyp
681: Körperpflege,97.8160393716605,2020-2021,Haushaltstyp
6811: Apparate und Artikel für die Körperpflege,53.992489066422,2020-2021,Haushaltstyp
6811.01: Elektrische Apparate für die Körperpflege,3.28673201155735,2020-2021,Haushaltstyp
6811.02: Nichtelektrische Apparate für die Körperpflege,3.53785988023848,2020-2021,Haushaltstyp
6811.03: Nichtdauerhafte Artikel aus Watte und Papier für Körperpflege,10.3647942348441,2020-2021,Haushaltstyp
6811.04: Körperseife und Badezusatz,3.70853785185289,2020-2021,Haushaltstyp
6811.05: Haarpflegemittel,4.96069209536331,2020-2021,Haushaltstyp
6811.06: Zahnpflegemittel,3.10492207267697,2020-2021,Haushaltstyp
6811.07: Sonstige Körperpflege- und Kosmetikprodukte,25.0289509198889,2020-2021,Haushaltstyp
6812: Coiffeur und Körperpflege,43.8235503052384,2020-2021,Haushaltstyp
6812.00: Coiffeur und Körperpflege,43.8235503052384,2020-2021,Haushaltstyp
682: Persönliche Ausstattung,28.4036546247885,2020-2021,Haushaltstyp
6820: Persönliche Ausstattung,28.4036546247885,2020-2021,Haushaltstyp
6820.01: Schmuck und Uhren,15.989710512449,2020-2021,Haushaltstyp
"6820.02: Reise-, Leder- und Babyartikel",8.83349435165592,2020-2021,Haushaltstyp
6820.03: Übrige persönliche Ausstattung,3.58044976068359,2020-2021,Haushaltstyp
"683: Soziale, finanzielle und andere Dienstleistungen",121.682172346428,2020-2021,Haushaltstyp
6831: Soziale Dienstleistungen,44.0915897219441,2020-2021,Haushaltstyp
"6831.00: Krippen, Spielgruppen und andere soziale Dienstleistungen",44.0915897219441,2020-2021,Haushaltstyp
6832: Finanzielle Dienstleistungen,32.8567327863509,2020-2021,Haushaltstyp
6832.00: Finanzielle Dienstleistungen,32.8567327863509,2020-2021,Haushaltstyp
6833: Beiträge an Organisationen und Vereine,13.189694263574,2020-2021,Haushaltstyp
"6833.01: Beiträge an politische Parteien, Vereinigungen oder Bewegungen",0.722632142456768,2020-2021,Haushaltstyp
6833.02: Beiträge an Gewerkschaften oder Berufsverbände,4.98000945021871,2020-2021,Haushaltstyp
6833.03: Beiträge an religiöse Vereinigungen,3.07352749067116,2020-2021,Haushaltstyp
6833.04: Beiträge an Umweltschutzorganisationen,0.834964498237692,2020-2021,Haushaltstyp
6833.05: Beiträge an andere Vereine,3.57856068198969,2020-2021,Haushaltstyp
6834: Andere Dienstleistungen sowie Verluste aus Vermietung,31.5441555745584,2020-2021,Haushaltstyp
6834.00: Andere Diensteistungen sowie Verluste aus Vermietung,31.5441555745584,2020-2021,Haushaltstyp
30: Obligatorische Transferausgaben,2859.01049198122,2020-2021,Haushaltstyp
31: Sozialversicherungsbeiträge,988.530399044533,2020-2021,Haushaltstyp
310: Sozialversicherungsbeiträge,988.530399044533,2020-2021,Haushaltstyp
3100: Sozialversicherungsbeiträge,988.530399044533,2020-2021,Haushaltstyp
"3100.01: AHV, IV und EO: Beiträge",387.769696079204,2020-2021,Haushaltstyp
3100.02: Arbeitslosenversicherungsbeiträge (ALV),70.5091802912871,2020-2021,Haushaltstyp
3100.03: Nichtberufsunfallversicherungsbeiträge (NBU),69.6365099289728,2020-2021,Haushaltstyp
3100.04: Pensionskassenbeiträge (BVG),457.157859283649,2020-2021,Haushaltstyp
3100.05: Andere Sozialversicherungsbeiträge,3.45715346141998,2020-2021,Haushaltstyp
32: Steuern,1200.80589053592,2020-2021,Haushaltstyp
320: Steuern,1200.80589053592,2020-2021,Haushaltstyp
3200: Steuern,1200.80589053592,2020-2021,Haushaltstyp
3200.01: Quellensteuer,60.8307984167706,2020-2021,Haushaltstyp
3200.02: Direkte Bundessteuer,177.654583946473,2020-2021,Haushaltstyp
3200.03: Kantonale Einkommens- und Vermögenssteuern,423.933738970445,2020-2021,Haushaltstyp
"3200.04: Kommunale, Kirchen- und andere Einkommens- und Vermögenssteuern",342.270561096062,2020-2021,Haushaltstyp
3200.05: Nicht aufteilbare Einkommens- und Vermögenssteuern (Kanton und Gemeinde) ,196.116208106171,2020-2021,Haushaltstyp
33: Krankenkassen: Prämien für die Grundversicherung,669.67420240077,2020-2021,Haushaltstyp
330: Krankenkassen: Prämien für die Grundversicherung,669.67420240077,2020-2021,Haushaltstyp
3300: Krankenkassen: Prämien für die Grundversicherung,669.67420240077,2020-2021,Haushaltstyp
3300.01: Krankenkassen: Prämien für die Grundversicherung,653.669393847742,2020-2021,Haushaltstyp
3300.02: Krankenkassen: Prämien für die Unfallversicherung (ohne Berufsunfälle),16.0048085530281,2020-2021,Haushaltstyp
35: Monetäre Transferausgaben an andere Haushalte,189.641589056188,2020-2021,Haushaltstyp
36: Monetäre Transferausgaben an andere Haushalte,189.641589056188,2020-2021,Haushaltstyp
360: Monetäre Transferausgaben an andere Haushalte,189.641589056188,2020-2021,Haushaltstyp
3600: Bezahlte Alimente und Unterstützungsbeiträge,189.641589056188,2020-2021,Haushaltstyp
3600.01: Bezahlte Alimente,72.6172752406552,2020-2021,Haushaltstyp
3600.02: Unterstützungsbeiträge an andere private Haushalte,108.817587334418,2020-2021,Haushaltstyp
3600.03: Regelmässige Geschenke an andere Haushalte,8.20672648111458,2020-2021,Haushaltstyp
"40: Übrige Versicherungen, Gebühren und Übertragungen",520.599589318108,2020-2021,Haushaltstyp
41: Krankenkasse: Prämien für Zusatzversicherungen,157.700729494581,2020-2021,Haushaltstyp
410: Krankenkasse: Prämien für Zusatzversicherungen,157.700729494581,2020-2021,Haushaltstyp
4100: Krankenkasse: Prämien für Zusatzversicherungen,157.700729494581,2020-2021,Haushaltstyp
4100.01: Prämien für die Spitalzusatzversicherung,94.8724186012295,2020-2021,Haushaltstyp
4100.02: Prämien für weitere Zusatzversicherungen,62.8283108933517,2020-2021,Haushaltstyp
42: Übrige Versicherungsprämien,159.285945601453,2020-2021,Haushaltstyp
420: Übrige Versicherungsprämien,159.285945601453,2020-2021,Haushaltstyp
"4201: Prämien für die Haushalts-, Haftpflicht-, Brand- und andere Gebäudeversicherungen",38.2388277791232,2020-2021,Haushaltstyp
4201.01: Prämien für die Hausratsversicherung (Haushaltsversicherung),13.7987035198001,2020-2021,Haushaltstyp
4201.02: Prämien für die private Haftpflichtversicherung,5.12334355561908,2020-2021,Haushaltstyp
4201.03: Hausrats- und Haftpflichtversicherung: kombinierte Prämie,19.316780703704,2020-2021,Haushaltstyp
4202: Prämien für die Fahrzeugversicherung,100.923582251953,2020-2021,Haushaltstyp
4202.01: Versicherungsprämien für motorisierte Fahrzeuge,100.900161597409,2020-2021,Haushaltstyp
4203: Prämien für andere Privatversicherungen,20.1235355703767,2020-2021,Haushaltstyp
4203.01: Prämien für die Rechtsschutzversicherung,8.11844114667203,2020-2021,Haushaltstyp
"4203.02: Organisationen mit Versicherungsanteil (Rega, ETI-Schutzbrief usw.): Beiträge",7.75202116054,2020-2021,Haushaltstyp
4203.03: Prämien für die Reiseversicherung,2.49691114018095,2020-2021,Haushaltstyp
4203.04: Prämien für andere Privatversicherungen,1.75616212298378,2020-2021,Haushaltstyp
43: Gebühren,53.4793355237904,2020-2021,Haushaltstyp
430: Gebühren,53.4793355237904,2020-2021,Haushaltstyp
4300: Gebühren,53.4793355237904,2020-2021,Haushaltstyp
4300.02: Fahrzeugsteuer,34.930107992217,2020-2021,Haushaltstyp
4300.03: Militärpflichtersatz,1.60384346870668,2020-2021,Haushaltstyp
4300.04: Bussen,2.37782261206228,2020-2021,Haushaltstyp
4300.05: Gebühren für Dienstleistungen des Staates,5.12076111234256,2020-2021,Haushaltstyp
4300.06: Andere Gebühren,9.44680033846183,2020-2021,Haushaltstyp
"44: Spenden, gemachte Geschenke und Einladungen",150.133578698283,2020-2021,Haushaltstyp
441: Spenden,28.4975131087404,2020-2021,Haushaltstyp
4410: Spenden,28.4975131087404,2020-2021,Haushaltstyp
4410.00: Bargeldspenden an private Organisationen ohne Erwerbscharakter,28.4975131087404,2020-2021,Haushaltstyp
442: Gemachte Geschenke und Einladungen,121.636065589543,2020-2021,Haushaltstyp
4421: Verschenkte Nahrungsmittel und alkoholfreie Getränke,7.54164261580279,2020-2021,Haushaltstyp
4421.01: Verschenkte Schokolade und Süsswaren,1.97680065371266,2020-2021,Haushaltstyp
4421.02: Andere verschenkte Nahrungsmittel und alkoholfreie Getränke,5.56484196209013,2020-2021,Haushaltstyp
4422: Verschenkte alkoholische Getränke und Tabakwaren,2.41078701121394,2020-2021,Haushaltstyp
4422.00: Verschenkte alkoholische Getränke und Tabakwaren,2.41078701121394,2020-2021,Haushaltstyp
4423: Gemachte Einladungen in Gaststätten,61.6060352910388,2020-2021,Haushaltstyp
"4423.01: Gemachte Einladungen zu Mahlzeiten in Restaurants, Cafés und Bars",31.3575700575214,2020-2021,Haushaltstyp
"4423.02: Gemachte Einladungen zu alkoholfreien Getränken in Restaurants, Cafés und Bars",5.91499046271329,2020-2021,Haushaltstyp
"4423.03: Gemachte Einladungen zu alkoholischen Getränken in Restaurants, Cafés und Bars",9.94702972610975,2020-2021,Haushaltstyp
4423.04: Gemachte Einladungen zu Mahlzeiten in Selbstbedienungsrestaurants,6.93448242740905,2020-2021,Haushaltstyp
4423.05: Gemachte Einladungen zu alkoholfreien Getränken in Selbstbedienungsrestaurants,0.929669345408956,2020-2021,Haushaltstyp
4423.06: Gemachte Einladungen zu alkoholischen Getränken in Selbstbedienungsrestaurants,0.95225018391891,2020-2021,Haushaltstyp
4423.07: Gemachte Einladungen zu Mahlzeiten in Kantinen,3.85109339640699,2020-2021,Haushaltstyp
4423.08: Gemachte Einladungen zu Getränken in Kantinen,1.71894969155042,2020-2021,Haushaltstyp
4424: Verschenkte Bekleidung und Schuhe,5.05506209580951,2020-2021,Haushaltstyp
4424.01: Verschenkte Kinderbekleidung,2.0408408082352,2020-2021,Haushaltstyp
"4424.02: Andere verschenkte Bekleidung (Herren, Damen) und Schuhe",3.0142212875743,2020-2021,Haushaltstyp
4425: Gemachte Geschenke: Wohnungseinrichtung und laufende Haushaltsführung,4.27997828478644,2020-2021,Haushaltstyp
4425.00: Gemachte Geschenke: Wohnungseinrichtung und laufende Haushaltsführung,4.27997828478644,2020-2021,Haushaltstyp
4426: Gemachte Geschenke: Verkehr,4.0125770487007,2020-2021,Haushaltstyp
4426.00: Gemachte Geschenke: Verkehr,4.0125770487007,2020-2021,Haushaltstyp
"4427: Gemachte Geschenke: Unterhaltung, Erholung und Kultur",15.7813811528849,2020-2021,Haushaltstyp
4427.01: Verschenkte Spielzeuge und Gesellschaftsspiele,3.53954068842982,2020-2021,Haushaltstyp
4427.02: Verschenkte Pflanzen und nicht dauerhafte Güter für die Gartenpflege,2.77695929685317,2020-2021,Haushaltstyp
4427.03: Verschenkte Bücher und Broschüren,1.33204920909953,2020-2021,Haushaltstyp
4427.04: Verschenkte Zeitungen und Zeitschriften,0.234163547767654,2020-2021,Haushaltstyp
4427.05: Verschenkte übrige Druckerzeugnisse und Schreib- und Zeichenmaterial,0.778645757101488,2020-2021,Haushaltstyp
"4427.06: Andere gemachte Geschenke: Unterhaltung, Erholung und Kultur",7.12002265363328,2020-2021,Haushaltstyp
4428: Gemachte Geschenke: andere Waren und Dienstleistungen,20.9486020893055,2020-2021,Haushaltstyp
4428.01: Gemachte Geschenke: Körperpflege,1.76179080972534,2020-2021,Haushaltstyp
4428.02: Gemachte Geschenke: Persönliche Ausstattung,2.27230241257509,2020-2021,Haushaltstyp
4428.03: Andere verschenkte Waren und Dienstleistungen,16.9145088670051,2020-2021,Haushaltstyp
80: Prämien für die Lebensversicherung,306.866476040477,2020-2021,Haushaltstyp
81: Prämien für die Lebensversicherung,306.866476040477,2020-2021,Haushaltstyp
810: Prämien für die Lebensversicherung,306.866476040477,2020-2021,Haushaltstyp
8100: Prämien für die Lebensversicherung,306.866476040477,2020-2021,Haushaltstyp
8100.01: Prämien für die Säule 3A (gebundene Lebensversicherung),280.552477057092,2020-2021,Haushaltstyp
8100.02: Prämien für die Säule 3B (nicht gebundene Lebensversicherung),26.3139989833849,2020-2021,Haushaltstyp
50: Konsumausgaben,4979.92517671192,2018-2019,Haushaltstyp
51: Nahrungsmittel und alkoholfreie Getränke,618.129715876171,2018-2019,Haushaltstyp
511: Nahrungsmittel,562.832898380008,2018-2019,Haushaltstyp
5111: Brot und Getreideprodukte,92.9168780533946,2018-2019,Haushaltstyp
5111.01: Reis,2.65702762902263,2018-2019,Haushaltstyp
5111.02: Teigwaren,7.91361282140629,2018-2019,Haushaltstyp
5111.03: Brot,23.7966315959366,2018-2019,Haushaltstyp
"5111.04: Gebäck, süsses und salziges",41.7492694600678,2018-2019,Haushaltstyp
5111.05: Sandwich,4.13161742486996,2018-2019,Haushaltstyp
5111.06: Weizenmehl,1.30829888481946,2018-2019,Haushaltstyp
"5111.07: Übrige Mehle, Stärken, Griesse, Flocken und Getreidekörner",1.65760647981553,2018-2019,Haushaltstyp
5111.08: Andere Produkte auf Getreidebasis,9.70281375745626,2018-2019,Haushaltstyp
5112: Fleisch,125.811019726899,2018-2019,Haushaltstyp
5112.01: Rindfleisch,21.9791392475355,2018-2019,Haushaltstyp
5112.02: Kalbfleisch,5.88730013630909,2018-2019,Haushaltstyp
